lead_id,First Name,Last Name,Company,Title,Email,Phone,City,State/Province,Country,Lead Status,Lead Source,Record Source,Ingest Timestamp
6208dd85-5360-4e95-84e7-cd2e2309e112,John,Moore,555079f4-5f4b-46e6-94e5-f56d23c07e92,Logistics and distribution manager,mary11@jackson-taylor.com,839.465.0122x8242,New Maryport,ND,Guinea,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
0553d067-c711-4692-bac6-903299ea3c66,Christina,Gregory,c88c33af-033f-4871-b10c-61e7bb67e359,Financial trader,donovanamber@rosario-malone.com,+1-538-857-8189x423,Frankview,TN,Eritrea,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
c2126b65-3950-4f60-903a-3422937b9543,David,Ross,7269db2d-1922-45b5-b376-708ee6ae98fb,Recycling officer,parkjoanna@yahoo.com,999.819.3870,Arthurmouth,LA,Bosnia and Herzegovina,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
3007a349-9ccd-43f7-a279-8739392fe10e,Larry,Rodriguez,8daa2cc4-d541-4d37-a76b-fd6af5160616,"Restaurant manager, fast food",eprice@lee.com,001-751-785-3011,West Alison,NH,Brazil,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
47a57ac5-ab4a-4ff5-893c-adbf7a8dd3e4,Sarah,Jennings,9bbeacc4-f787-4aa7-88c3-74619e6863dd,Secretary/administrator,deanna83@bartlett-davis.com,+1-026-477-8291x85973,East Brooketon,CO,French Southern Territories,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
c5f695e7-1ac4-4440-a3f6-2ee8dcd113d1,Lori,Clark,2737ae85-3f3e-4266-ba57-0e009ee6b499,"Psychotherapist, child",hgarza@gmail.com,5567827575,Port Courtneystad,WY,Papua New Guinea,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
dc540649-f0fe-48eb-a6ae-3f168c907705,Cynthia,Harris,9f0a4a18-96d9-497f-a1b1-9ac0a2b7ed73,"Librarian, public",mbrown@hays-robertson.com,+1-209-916-7147,Andersonmouth,OR,Serbia,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
c5c39f4b-81a1-4597-901b-38a9a08d3afd,Gabriella,Miller,43863bb3-6af1-4f1c-9554-7f0901d79cd1,IT consultant,rhines@yahoo.com,876.205.0220,East Lisa,AL,Congo,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
c5d5ac3a-b5bb-494c-8708-26399afdc7e4,Marcus,Graham,0dc1f52b-f9b0-4ca1-a0f0-7b6eca356ea9,Private music teacher,qdavis@sampson.com,3599387922,Bakermouth,WY,Cambodia,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
8cac0cc3-6305-4f11-91f3-5015314ce38c,Chris,Espinoza,9bb28a42-523f-4a0c-9a26-d0635d25255c,"Conservator, museum/gallery",mary63@hotmail.com,733-718-5463,Rodriguezfurt,OK,Kyrgyz Republic,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
8f9c9404-5be0-4afa-8a52-a27a718681ed,Jorge,Mejia,64b1f6c9-d7e8-4991-b687-86f9ff82672f,Civil Service fast streamer,acostajustin@gmail.com,+1-036-893-8815x920,Townsendview,ME,British Virgin Islands,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
cb00412a-c056-4ae9-9918-3d540f5d779d,Maria,Becker,4b2f313e-68b3-49ee-bedc-3579d61be61f,"Pilot, airline",hillsarah@pineda.com,484-639-5419,Howardfurt,NC,Western Sahara,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
6209870f-85d6-49e5-9612-608353755c59,Chloe,Jimenez,194fbe17-2820-4cc3-9129-2b7d4cc408af,Financial adviser,shannon68@yahoo.com,918.611.6456,Diazburgh,GA,Bahrain,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
229c3435-edc8-48d2-b7d5-d165d7b525c3,Randall,Dickerson,f7e3d7b7-46da-4cea-9f3f-bbe408bb7509,"Designer, ceramics/pottery",jenningslindsay@wilcox-meyer.info,(087)490-0083,Sanchezburgh,AR,Eritrea,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
f7f45961-e993-446d-9da5-9a54f7fc2e5b,Robert,Newman,af110454-a450-493f-a282-8f26e0c9eed2,"Engineer, communications",robinsonalison@yahoo.com,001-296-949-4110x68928,North Kelly,NY,Montenegro,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
4fc806da-8666-45de-b75a-5b73d99c9168,Kevin,Guerrero,08e99f19-eead-4322-b4be-8940f4217ad7,"Surveyor, land/geomatics",llopez@hotmail.com,(322)179-9940x3433,Lake Matthew,MA,Turkmenistan,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
549980ef-622e-47a1-a024-17098c6db13d,Alexander,Kline,b67dd297-d023-4334-958d-c9ec281339d9,"Engineer, structural",aaron41@hotmail.com,520-937-3435,West Steven,AZ,Nicaragua,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
a039eb54-7728-4f79-b2f1-854adc14b83c,Joy,Baker,a9e49d58-801f-4987-abfa-c4b89df39b24,Energy manager,nclark@lyons.org,001-790-786-5815x731,West Savannah,KY,Netherlands,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
76e7cc8c-f135-4725-b950-8bbc7b9fbf9d,Haley,Williams,d642912b-f96f-4562-968b-51d1ae684d97,Insurance account manager,qrodriguez@yahoo.com,(557)671-5333,Stevenfurt,ND,Kazakhstan,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
b811913e-658d-44f8-8aeb-d7fdaef103fc,Jamie,Vasquez,0c49ebd1-4ed5-4f24-928f-b7f11f4427e8,Investment analyst,lorisandoval@myers.com,+1-848-381-4858x226,Port Nicholas,GA,Equatorial Guinea,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
053901f0-daea-46ef-8b74-0aa6dab24175,Evan,Stafford,61b2feda-792e-4fa9-824b-b748839d0483,Logistics and distribution manager,qsampson@moore-washington.com,+1-106-074-8998x44829,Caseburgh,ND,Aruba,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
b7b5f626-8d73-4d6d-8e95-784c1cfe619c,Cindy,Tyler,0b7c68da-e4b5-4886-84dc-013d1e5838bf,Human resources officer,brian12@higgins-hart.info,001-656-136-2895x58680,South Tammy,WI,Guinea-Bissau,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
ce464e32-37ef-48f3-9be2-a6853546899c,Robert,Leon,296fe4c9-f97b-4b47-8717-f40ba51d7dbb,"Psychologist, educational",robert91@price.com,001-847-471-1678x075,Markshire,GA,Saint Lucia,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
1b0c08a7-69f0-4d01-9457-74d1d14a5f80,Erica,Evans,4936c027-2bd9-41c0-b824-f413f5f5ffb0,Medical laboratory scientific officer,brittany66@hotmail.com,+1-350-423-1523x182,Williamtown,KS,Togo,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
ca01930e-7de0-423d-84aa-c98c58641353,Philip,Morrow,af110454-a450-493f-a282-8f26e0c9eed2,Television/film/video producer,rpalmer@smith.com,663-427-1361,West Davidside,MD,Iran,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
fad170b3-2f13-441c-90e3-176d5de16f14,Stephanie,Hamilton,2737ae85-3f3e-4266-ba57-0e009ee6b499,Food technologist,lindseyanthony@gmail.com,(404)127-5682x4080,Lake Susan,KY,Sudan,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
960e6398-0ed2-4db1-9af1-ad31c951d9c6,Daniel,Rivera,3c16c333-0851-4b5c-bdb4-33c238ff49f8,Equality and diversity officer,deborahsteele@carr.org,646.744.9126,Lake Matthew,TX,Poland,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
627ec40b-3875-43fa-9477-02e47d3a01b6,Eric,White,2640a5f1-05b9-4d85-bd29-c1acdebd9d1e,"Engineer, agricultural",rebeccacarlson@hotmail.com,(600)870-5640x87049,South Georgeburgh,CA,Hong Kong,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
48bbbb0a-e0ad-412c-a331-4d704d0e112c,Melissa,Turner,fd6771af-f962-42e2-8296-543bfdc5d8d9,Haematologist,ronaldchristensen@chung.com,4540170713,Mitchellfurt,DE,Belgium,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
287c7624-5fa0-463e-bfd2-70d80643f2f0,Kelly,Robinson,c4409009-16d1-43e7-9914-cb3d97f2dd47,Restaurant manager,allenlinda@yahoo.com,001-060-892-3215x5115,North Joshuafort,NJ,Hong Kong,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
f5455162-4ba7-4640-96a6-4d71e3821db4,Robert,Shelton,0d655ca1-0c1e-4689-a556-1c9ac58bcac0,"Nurse, children's",wbarker@gmail.com,422.314.5377,Monicaside,HI,Yemen,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
ed5339b8-0110-48ee-b2ea-bc8515f0ba71,Mark,Wong,a8046906-1285-40e1-88a2-260f49ee4039,"Scientist, biomedical",ashleyyoung@gordon.com,551-505-1055x82520,Gloriaberg,NC,Ghana,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
635a11c4-b684-43fa-b823-f66dfdaa923e,Lee,Thompson,c1ecb327-5ce9-4422-a6e3-f6316a09f027,Agricultural engineer,dreynolds@gmail.com,576.304.1305x840,Johnport,CO,Bangladesh,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
a46cf294-6940-4654-b0be-170a91aaed87,Emma,Vincent,428817db-95e9-465d-b9e1-97a7517d2960,Land/geomatics surveyor,bobby79@smith.biz,(868)276-0093x7498,Katherineshire,NH,Niger,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
ac53b2a4-304b-402f-b33e-6d395eae7237,Joseph,Rich,9bb28a42-523f-4a0c-9a26-d0635d25255c,Environmental education officer,vfranklin@jones.com,001-607-778-9751x85602,Smithland,SD,Korea,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
54c62655-aae7-4a0a-a107-6e6f821b7d89,Elizabeth,Scott,343a35a7-801d-4784-b645-f2bc6f1f50cd,English as a foreign language teacher,petercarlson@pennington.com,9221009283,Nicoleberg,MA,Nigeria,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
b0434a38-6f2d-4b40-b722-c2ec05508603,Diane,Torres,d709f449-27f6-4cd5-8746-f8a86560b4c3,"Scientist, physiological",bankscheryl@garcia-smith.com,491.771.2560,West Richardfurt,NE,Oman,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
76b4e2e4-15d3-4766-8216-90264e8143ea,Lindsey,Cuevas,8ae3a26f-ef5e-4d3e-840c-19d2899b685e,Local government officer,jhanson@yahoo.com,539-152-6435,Hallville,DC,Denmark,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
67dc837a-131d-464d-bb57-faa5c0cbb963,Joshua,Riley,72d5ad77-9f64-46f9-bb02-3a48c5d8e17f,Energy manager,clementsrobert@yahoo.com,+1-101-493-4877x34778,North David,IA,Latvia,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
c9bcff79-8ba4-4e10-9dfe-193542041d09,Marissa,Diaz,26f472af-dfc1-415c-b536-770d6a74a168,"Clinical scientist, histocompatibility and immunogenetics",robertspamela@hotmail.com,001-044-681-9645x9708,East Jenniferside,NE,Reunion,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
4c2b644e-20cc-4086-9c0a-45805a950683,Elizabeth,Simmons,d2036e26-016c-46f5-b0d5-cc30bc447120,Insurance broker,jonescharles@gmail.com,(511)508-9282x07848,Huangport,ID,Fiji,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
fb890465-4acb-48f6-b48e-2dd2e0717e48,Trevor,Mccann,8fc28e39-a8ac-47ec-b4e4-147f0c4d8b48,"Engineer, energy",garciarebecca@atkins.info,740.452.5466,Lisaberg,MS,Sao Tome and Principe,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
bc1dbae4-7acc-42d7-b341-27acf944b7bd,Rachel,Ramirez,b5d8b6c7-0aa8-44d7-913d-51df48f83564,"Engineer, technical sales",johnsoncaitlin@gmail.com,690.604.0094x284,Wallaceshire,IA,Seychelles,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
f86251dd-f7c3-4119-b491-421660308b24,Emily,Barnes,ecb8ccbf-23b4-4016-b7bf-39503779a773,Television camera operator,jonathan04@hotmail.com,812.465.1728,Baileyshire,AR,Timor-Leste,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
3ed8b6aa-039c-4767-9abc-0fe2bafbf2a1,Gina,Carroll,ac06232b-13e4-48be-ae63-67ce4de5c331,"Horticulturist, commercial",cjohnson@donovan.com,401.838.7566,Mannport,NE,Reunion,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
1bcd10de-cd1e-42b6-83c8-93f94d9a041e,Lawrence,Burton,99874df4-404e-4bfe-b4da-b814da4472af,Higher education careers adviser,yvetteolson@yahoo.com,345-485-9048x67937,Lake Matthew,NE,Ecuador,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
f1cff02c-507e-471b-9cc2-691d26cc807b,Deanna,Thomas,75cd63cd-f818-47b3-9263-05f3a0301d1b,Operations geologist,ksanders@hotmail.com,+1-682-142-6201x7555,East Matthewberg,NH,Dominican Republic,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
dc09d2fd-b7eb-4a26-9402-3bc7f3461d47,Kevin,Ray,e77e9be9-3ff7-44f8-8a67-96fdb1c050f1,"Journalist, broadcasting",fitzgeraldkim@gmail.com,+1-295-653-7057x0708,Greghaven,KY,Georgia,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
85c23257-8c57-452c-9b16-87cce3675799,Tami,Hall,72d89029-1280-4b28-827b-474f641f3f6d,Risk manager,danielle38@swanson.com,001-300-603-0071,East Katherinehaven,GA,Lebanon,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
5c5734c9-ba87-4f1f-8bfd-04d0d21d9f8d,Andrea,Garcia,9412e417-d613-4748-a8c8-8b62eb8e97f2,Volunteer coordinator,christopher75@johnson.biz,103-842-6412,Catherineview,ND,Croatia,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
863391fc-b342-4352-869f-a8e716eef0e7,Kristin,Burgess,211046cf-0b56-4f72-b571-619fd606bcff,Warden/ranger,vicki61@spencer-ramirez.org,2850008648,New Amanda,ID,Korea,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
d1fee0ac-ce6b-4329-a0c2-af45f584a316,Phillip,Jordan,f264946d-8f4b-49d1-b833-7993f8f338ae,"Journalist, broadcasting",gallegosryan@graham.com,240.346.1378x52848,Kevinton,WV,Kazakhstan,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
e08400a4-a308-4951-8430-4417fa702b26,Jesse,Fox,873ef326-f6ce-4127-8f87-7b8a1613c268,Artist,garycraig@miller.biz,0385339871,West Steven,SC,Paraguay,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
a64f2a7d-ce5a-4634-ba71-8372b7c2489e,Kayla,Murphy,69661ea4-ead7-4256-ba1c-12d4b580c086,Paediatric nurse,kristenthomas@reed.com,753-501-5299x72803,East Markbury,SD,China,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
499512f1-c141-432a-a0e8-4108d9c96740,Sara,Rhodes,94c99a0d-8439-4891-8627-e8f0f4d05a76,Cabin crew,jose42@yahoo.com,694-878-8446,Williamburgh,ID,Northern Mariana Islands,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
ff984bc2-1c80-4c6c-a111-b911de9a7f09,Gregory,Mckenzie,881613b9-809a-4c98-b27e-87c1cbc1049c,"Engineer, aeronautical",tbrown@gmail.com,369.420.3717x839,West Michael,AL,Antigua and Barbuda,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
f1e5e894-1297-4bbf-a013-8176aa94cf74,Rodney,Williamson,0dde9243-268e-4510-8c62-4edc4526ae8c,Personal assistant,kevin46@yahoo.com,824-497-3584,New Laurafort,DE,Netherlands Antilles,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
2d01bef4-f51b-4def-af72-db39d54f303b,Joseph,Dalton,d468fd2e-832b-4bbd-bfef-e1cb324fdc9d,Colour technologist,james76@yahoo.com,+1-582-432-3655x09054,Port Jenniferchester,ND,United States of America,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
557c8d83-5e93-4d60-a9ce-a4169310bfc8,Alyssa,Wade,b58838d7-b3d1-4a7d-a1cc-367afcc2635d,Geoscientist,dennisdavid@carrillo.net,666.963.9458,Tranville,HI,Tokelau,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
6e2d9acc-c0be-47ac-89ca-2b2dfb978d50,Amy,Kelly,a04e36bb-9b72-475f-aa4f-d3c21e6d2705,Clinical psychologist,samuelmcintyre@reyes.net,001-071-926-6547,Thomasbury,MO,El Salvador,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
9ded486a-ea9f-4965-9f44-e440b72230a6,Linda,Jennings,c5122fb5-b490-4531-9642-6d413599cd54,Operations geologist,stoutmichael@yahoo.com,001-542-449-8980x526,Johntown,AL,Norway,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
7748c0d6-6278-4c5c-9cd3-faab9a5848a3,Maria,Mullen,543f5681-6b08-4bca-9fa9-2646a9577e3d,"Education officer, museum",carlsonpaul@howard-mercer.biz,(055)500-0741x7610,Brandiburgh,KY,Fiji,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
7fa0f870-4904-4ecd-937f-2862263a53d6,Candace,Madden,ee158175-f1e6-48ae-aea1-e501dee7f621,Applications developer,theresa34@robinson.com,8803498037,North Megan,WI,Dominica,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
6bb0a6b4-fb7b-486c-9867-aa00b3fd2447,Belinda,Orr,1a1cfdd5-949f-4c57-9444-c4215a2eb5ae,Electronics engineer,vroberson@thompson-chapman.com,001-058-391-4346x86367,Port Sara,MA,Solomon Islands,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
4b49848a-3ce5-4cae-bbd1-6f2b2017c641,Dominic,Barnett,048918ae-b3b4-424f-bb9a-fdff681461ff,Recruitment consultant,seanjackson@martin.org,001-256-078-2530,Snyderville,DE,Taiwan,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
4a812207-2fd3-4c96-9a4d-5220dac1d4f9,Robert,Vargas,0f3e75a5-115f-40a3-822d-ffd7bf0fc6e1,Insurance broker,xreyes@gmail.com,(196)593-7652x95015,Kyleville,KS,Yemen,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
d9e0b42a-2e4f-40ef-9947-ca8f1a559dee,Felicia,Martin,07945260-2abe-4cf1-8ff6-4e743e2282cc,Manufacturing systems engineer,maybrittany@gmail.com,+1-148-191-6783x63510,Laurashire,NE,Tokelau,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
d8c988a6-bd89-400e-9301-d1f681673fd5,Jesus,Jones,ec5b5331-367f-4bd5-ab11-0f1f7044521c,"Psychotherapist, child",brownjeremy@yahoo.com,199-455-3781,Jonesmouth,OR,Micronesia,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
40f9b960-d822-4df7-b058-366890c30d94,Barbara,Hendricks,6b482718-c54b-4768-871f-b57656b41758,Comptroller,martinezjustin@turner.com,993.628.2973x6356,Marcborough,CO,Tanzania,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
3c8729b4-afe3-43ff-ae7b-590666aa1b2d,Michael,Adams,f8a57b40-af16-4926-a97f-587f7c6e1995,Stage manager,hfernandez@ferguson.biz,(273)641-5880x9945,Lake Robinhaven,OK,Portugal,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
9abe4939-969e-4b0b-bd44-a191357a3834,Christina,Ramsey,f0b5fe04-162c-4021-9510-286ff9b8ef33,Industrial/product designer,yjones@hudson-white.com,(105)263-5766x51666,Gonzalezberg,PA,Fiji,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
d77de4cb-2659-4afd-a25b-d0b48794010c,Mary,Long,ccabffe8-eaf3-4e56-b43e-bf7cef8994ef,Counsellor,morganmike@lozano.info,001-693-533-7036x674,Justinland,GA,Egypt,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
61f7b850-ed1b-494a-affb-3a337bd9ce70,Michael,Gonzalez,484f367b-ed10-4ae6-9de7-f010b7d13261,Applications developer,danielle58@gmail.com,001-828-604-1922x656,Port Richard,MD,Netherlands,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
8b9ac2fd-6f19-4eac-bba7-a452617ba51f,Lawrence,Mitchell,90798928-9590-41e0-b6c3-aec18404d2e7,Water engineer,idouglas@yahoo.com,(409)013-1072x88899,Henryborough,PA,United Arab Emirates,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
64cda9ed-4113-4de4-b975-cae6cad6f3ba,Wesley,Collins,a1570a17-6adb-4c40-a0e4-f9bae96db553,Forest/woodland manager,bobbychandler@yahoo.com,001-118-385-4998,Moorefurt,CA,Lesotho,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
d3803158-7e0b-41f7-820a-15231b580e66,Nicole,Gordon,f946bb89-3cb3-4770-bd49-fd35d07ec84e,Tourist information centre manager,jenniferaustin@gmail.com,629.624.0279x38268,Brianport,HI,Maldives,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
29ac286d-26d4-413e-b5fa-92d16908e9b3,Brandon,Berry,f6c2cfe2-33d9-4ce0-b861-62b34ccb3fce,"Designer, blown glass/stained glass",longjeffrey@yahoo.com,2522085693,Leeburgh,KS,United States Virgin Islands,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
7c2a8d13-9236-454e-a065-298b284e6fe3,Jennifer,Green,2bc1e751-a5cb-424b-944d-6c8955cfa1c6,Community education officer,lucaschristina@lang.com,+1-632-372-5624,Barnesside,TX,Guam,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
b84cafe3-4674-48ab-b3e8-a415068ec787,Catherine,King,603c6cb7-638f-44b1-a540-a29db24e6018,Financial manager,bschaefer@sawyer-kim.com,(044)469-0919x7124,East Angelastad,MI,Poland,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
6acdde45-6269-4ee4-a747-c059f1581d05,Elizabeth,Blankenship,2e66e921-8d05-47bb-a90b-81310281d29d,Water engineer,caroline45@nguyen-moses.com,629.032.5191,Brownhaven,AR,Kuwait,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
d6c52d54-dae1-4d18-8ac9-c3d6f1bd611c,Kathleen,Cantu,36d4e004-f45b-451e-b21f-1675cf6ac646,Counselling psychologist,hillthomas@wright.com,792.078.3444x6122,Millerview,AR,Central African Republic,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
abcb72cc-26ae-4293-8535-5aa040585a7d,William,Hall,d468fd2e-832b-4bbd-bfef-e1cb324fdc9d,Land/geomatics surveyor,tatebonnie@lara-clay.com,001-939-455-8683x772,Romeroburgh,HI,Cote d'Ivoire,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
21adba4f-29e8-4edf-aa77-df0ea4c606f4,Lori,Pope,6f83deb5-1cb6-4b76-b925-826eec782e05,Financial manager,ubaird@yahoo.com,981.027.5104x7509,Mcleanport,AR,Czech Republic,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
05d57b84-22bf-4b01-afcc-50a7cc2c11bb,Frank,Cantu,223f6cc0-6af6-4184-a10c-6a27e5238851,Neurosurgeon,tiffany19@johnson-mitchell.com,+1-472-756-2319x738,Dudleyside,MI,Faroe Islands,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
1f02aec4-0288-4a64-a87a-53b59d39bb8b,Levi,Bailey,b23a0949-c8ee-4505-8fc3-019227068147,"Accountant, chartered public finance",qgamble@hotmail.com,+1-861-325-1425x377,Ralphhaven,SD,Libyan Arab Jamahiriya,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
521ffa73-b317-4672-bc1a-ab6000f8c2b2,Justin,Reyes,937367ea-b56d-4222-afea-47353b4b786d,Herbalist,gnorman@campbell.info,277.048.7170,Josephview,MN,Nicaragua,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
b78e126b-106f-4efe-af06-bf8e55cf18a9,Diana,Clark,14e0097c-6a8f-4ba7-b8c7-bff3bb203f2d,Theatre director,mooreryan@johnson-yates.com,+1-690-787-9158,Leetown,CO,Wallis and Futuna,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
c4b1b0e3-f668-41ed-a513-505d313e710b,Jacob,Lane,3e04349b-5d2a-44e3-8cc4-07ea10c3ca9c,Media planner,ronaldwagner@gmail.com,859-547-2773x758,Schroedermouth,MA,Poland,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
db7e8939-0bb8-4c49-8e44-3fd9739e11c5,Lynn,Hines,96133a6b-cef2-4105-99af-cbcdde59a7e9,Printmaker,anthony13@yahoo.com,001-690-046-3711x15298,Port Jocelyn,FL,Latvia,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
65af1064-4f5f-4cb5-95c1-2839c6227996,Joshua,Smith,bc0154b8-8abb-401f-a456-81c7586287dd,Public house manager,cookjeffrey@yahoo.com,863-874-4913,South Sandra,ND,El Salvador,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
8f481fbf-6ae8-4739-80f5-a25d3fc2dca1,Alyssa,Bennett,6f2f9dbd-ea70-4bac-be1d-22634ce3bb0e,Public affairs consultant,shahandrea@gmail.com,(661)730-9396,Smithborough,DC,Vietnam,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
7fb8a8b2-0e71-4e94-9d81-c9664474ace2,Ariana,Owens,15b90e14-6125-47e5-b4aa-630d760c0018,"Horticulturist, amenity",james89@dominguez.com,838.347.9945,New Jeffery,MS,Vietnam,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
